     Datum; ;        Gewinnzahlen;ZZ;S;Spiel77;Super6;  Spieleinsatz;Anz. Kl. 1;  Quote Kl. 1;Anz. Kl. 2;  Quote Kl. 2;Anz. Kl. 3;  Quote Kl. 3;Anz. Kl. 4;  Quote Kl. 4;Anz. Kl. 5;  Quote Kl. 5;Anz. Kl. 6;  Quote Kl. 6;Anz. Kl. 7;  Quote Kl. 7;Anz. Kl. 8;  Quote Kl. 8;Anz. Kl. 9;  Quote Kl. 9
30.11.2022; ;32; 1;10;43; 2;42;--;--;8;4238911;738040; 28.475.235,60;   Jackpot;21.009.986,20;   Jackpot; 5.426.123,30;        38;    14.116,90;       308;     5.191,60;     1.842;       240,80;    16.914;        62,20;    36.369;        24,60;   340.555;        12,40;   297.624;         6,00
03.12.2022; ;42;10;45;29; 4;41;--;--;7;5621037;776709; 53.145.913,20;   Jackpot;24.995.929,60;         1; 8.198.127,90;        78;    12.320,00;       512;     5.594,50;     4.139;       191,90;    28.969;        65,00;    81.902;        19,60;   585.314;        12,90;   684.497;         6,00
07.12.2022; ; 4;14;16;39;30;37;--;--;8;4971548;513552; 27.561.423,60;         1;27.063.036,30;         1; 1.506.311,50;        43;    12.143,90;       355;     4.384,50;     1.977;       218,40;    17.723;        57,70;    35.996;        24,20;   332.152;        12,40;   278.588;         6,00
10.12.2022; ;23;26; 3;17; 5;31;--;--;8;6686790;420330; 45.464.503,20;         2; 1.704.918,80;         5;   472.230,20;       171;     4.786,70;     1.331;     1.833,10;     6.693;       101,10;    58.882;        27,20;    94.492;        14,40;   850.210;         7,60;   596.901;         6,00
14.12.2022; ;32;46;43;10;30;48;--;--;3;8060863;102389; 22.036.856,40;   Jackpot; 1.652.764,20;   Jackpot; 1.188.289,70;        37;    11.133,50;       246;     4.991,40;     1.795;       189,70;    13.901;        58,10;    31.388;        21,90;   265.511;        12,20;   240.622;         6,00
17.12.2022; ;44; 3;37;42; 1;45;--;--;3;4888896;174168; 45.598.284,00;   Jackpot; 5.072.635,50;   Jackpot; 3.671.627,70;        30;    28.696,30;       291;     8.818,20;     2.247;       316,80;    19.990;        84,40;    52.020;        27,60;   454.571;        14,90;   470.614;         6,00
21.12.2022; ;22;49;24; 2;42;47;--;--;1;1192475;914188; 24.083.288,40;   Jackpot; 6.878.882,10;         1; 5.018.021,00;        20;    23.337,40;       260;     5.351,00;     1.304;       295,90;    14.934;        61,30;    26.769;        29,10;   291.993;        12,60;   209.907;         6,00
24.12.2022; ;29;37;18; 7;41;28;--;--;3;1970225;459478; 50.464.545,60;   Jackpot;10.663.723,00;         3;   908.231,30;       100;     9.445,60;       700;     4.022,10;     4.055;       192,60;    36.166;        51,20;    71.828;        22,00;   652.395;        11,40;   547.134;         6,00
28.12.2022; ;29; 4;14;27;17;42;--;--;3;5738074;237148; 24.957.465,60;   Jackpot;12.535.532,90;         4;   337.051,20;        38;    12.299,40;       415;     3.356,90;     2.009;       192,30;    19.274;        47,50;    36.186;        21,60;   322.506;        11,40;   269.815;         6,00
31.12.2022; ;46;16;18; 4;13;32;--;--;8;9398830;220088; 52.933.485,60;   Jackpot;16.505.544,30;         9;   312.463,90;       302;     3.228,10;     2.599;     1.118,00;     7.499;       107,50;    62.264;        30,70;    94.228;        17,30;   792.720;         9,70;   624.816;         6,00

Spieleins�tze und Quoten in EUR

Alle Angaben ohne Gew�hr



     Datum; ;        Gewinnzahlen;ZZ;S;Spiel77;Super6;  Spieleinsatz;Anz. Kl. 1;  Quote Kl. 1;Anz. Kl. 2;  Quote Kl. 2;Anz. Kl. 3;  Quote Kl. 3;Anz. Kl. 4;  Quote Kl. 4;Anz. Kl. 5;  Quote Kl. 5;Anz. Kl. 6;  Quote Kl. 6;Anz. Kl. 7;  Quote Kl. 7;Anz. Kl. 8;  Quote Kl. 8;Anz. Kl. 9;  Quote Kl. 9
04.01.2023; ;31;47;29;37;34;19;--;--;0;7660718;836282; 26.290.237,20;   Jackpot;18.477.312,00;         2;   738.027,50;        33;    15.506,00;       466;     3.273,00;     1.846;       229,20;    21.675;        46,30;    31.710;        26,90;   365.188;        11,00;   222.164;         6,00
07.01.2023; ;10;18;26;40;11;20;--;--;2;5152352;246400; 49.079.340,00;   Jackpot;22.158.262,50;         1; 2.651.877,20;        73;    12.593,30;       698;     3.925,80;     4.563;       166,60;    45.894;        39,20;    80.343;        19,10;   794.056;         9,10;   529.923;         6,00
11.01.2023; ;25;21;17;24;48;32;--;--;5;2500905;940904; 26.771.110,80;   Jackpot;24.166.095,80;         1; 1.406.587,50;        29;    16.814,30;       283;     5.135,90;     2.255;       178,80;    17.759;        53,80;    44.113;        18,40;   357.421;        10,70;   333.412;         6,00
14.01.2023; ;12;38;24; 6;42;43;--;--;3;8659708;947966; 51.304.622,40;         2;14.006.971,20;         7;   393.038,40;       117;     8.151,90;     1.078;     2.637,20;     5.122;       153,90;    45.610;        41,00;    83.394;        19,10;   756.662;         9,90;   577.112;         6,00
18.01.2023; ;21;46; 8;25; 1;37;--;--;9;8231994;723314; 22.340.598,00;   Jackpot; 1.675.544,80;         1; 1.235.233,80;        28;    15.293,30;       246;     5.188,60;     1.304;       271,50;    14.015;        59,90;    25.790;        27,70;   267.338;        12,60;   209.977;         6,00
21.01.2023; ;43;45;19; 4;44;24;--;--;7;1837378;761685; 44.712.847,20;   Jackpot; 5.029.008,30;         3;   769.100,10;        61;    13.112,50;       440;     5.418,60;     3.913;       169,00;    27.821;        56,30;    77.269;        17,30;   533.367;        11,80;   603.493;         6,00
25.01.2023; ;25;37;11;12; 6;20;--;--;2;9040143;404485; 22.815.051,60;   Jackpot; 6.740.137,10;         1; 1.230.208,30;        29;    14.705,90;       383;     3.319,00;     2.130;       165,50;    21.444;        39,00;    36.449;        19,50;   368.782;         9,10;   249.168;         6,00
28.01.2023; ; 5;38;20;30;14;44;--;--;8;7340390;601428; 45.979.731,60;   Jackpot;10.188.616,90;         7;   354.652,20;        55;    15.647,60;       433;     5.924,50;     3.243;       219,40;    26.395;        63,90;    61.335;        23,40;   507.961;        13,30;   498.491;         6,00
01.02.2023; ;34;36;20;49; 6;40;--;--;5;2081905;533606; 24.741.771,60;   Jackpot;12.044.249,70;         1; 1.334.421,10;        17;    27.211,70;       193;     7.144,50;     1.593;       240,10;    13.615;        66,60;    34.044;        22,70;   281.016;        13,00;   269.852;         6,00
04.02.2023; ;29;33;31;35;37;34;--;--;8;1869215;522539; 48.225.367,20;         2; 7.830.576,10;        13;   201.888,30;       250;     3.639,30;     1.969;     1.377,30;     4.537;       165,80;    38.210;        46,70;    56.964;        26,70;   491.233;        14,60;   499.799;         6,00
08.02.2023; ;44;14; 8;17;21;39;--;--;9;1194658;059377; 22.065.148,80;   Jackpot; 1.654.886,10;   Jackpot; 1.226.137,50;        13;    32.697,00;       224;     5.656,20;     1.198;       293,30;    12.944;        64,40;    24.475;        29,00;   252.384;        13,30;   200.573;         6,00
11.02.2023; ;30;12;11;19;28; 9;--;--;3;3143670;195457; 45.142.122,00;   Jackpot; 5.040.545,20;         5;   714.593,30;       103;     7.898,70;     1.039;     2.334,00;     5.712;       117,70;    50.180;        31,80;    90.639;        15,00;   794.906;         8,00;   589.979;         6,00
15.02.2023; ;45;37;33;19;22;26;--;--;6;8706850;977513; 23.072.767,20;   Jackpot; 6.771.002,70;         1; 1.224.216,90;        28;    15.156,90;       238;     5.315,20;     1.748;       200,70;    14.205;        58,60;    35.124;        20,20;   282.483;        11,80;   274.080;         6,00
18.02.2023; ;40;43;28;49; 7;36;--;--;8;9908385;622127; 45.783.596,40;   Jackpot;10.204.772,40;         1; 2.472.227,70;        56;    15.304,20;       496;     5.150,40;     3.926;       180,50;    33.525;        50,10;    66.657;        21,50;   571.004;        11,80;   496.085;         6,00
22.02.2023; ;46; 9; 4;27; 6;44;--;--;8;5603062;761326; 23.937.420,00;   Jackpot;12.000.078,90;         1; 1.268.000,30;        50;     8.791,40;       339;     3.865,00;     1.941;       187,20;    18.917;        45,50;    38.244;        19,20;   342.120;        10,10;   286.678;         6,00
25.02.2023; ;23; 5;48;26;12;33;--;--;4;0943624;333199; 47.220.674,40;   Jackpot;15.541.629,40;         2; 1.244.148,60;       108;     7.987,10;       745;     3.451,30;     4.670;       152,70;    41.911;        40,30;    79.659;        18,10;   696.437;         9,70;   580.023;         6,00
01.03.2023; ; 8;21;28;14;47;23;--;--;9;2668348;207854; 26.096.222,40;   Jackpot;17.498.846,00;   Jackpot; 1.452.450,00;        18;    27.973,10;       275;     5.457,60;     1.573;       264,60;    16.349;        60,40;    31.140;        27,00;   319.513;        12,40;   234.649;         6,00
04.03.2023; ;21; 1; 8;45;48; 7;--;--;0;1211999;970845; 50.296.293,60;   Jackpot;21.271.068,00;         2; 2.130.847,80;        56;    17.390,50;       567;     5.119,70;     2.984;       269,80;    33.300;        57,30;    58.068;        28,00;   660.631;        11,60;   441.270;         6,00
08.03.2023; ;32;25;43;26;23; 5;--;--;2;3978934;064145; 27.189.397,20;   Jackpot;23.310.272,70;         1; 1.479.542,00;        23;    22.300,30;       245;     6.240,20;     1.702;       249,10;    17.935;        56,00;    36.418;        23,50;   371.123;        10,90;   281.980;         6,00
11.03.2023; ;17;20;23;32;22;27;--;--;7;7113976;779353; 50.749.498,80;   Jackpot;27.116.485,10;         4;   640.926,70;        83;    10.707,80;       595;     4.452,30;     5.350;       137,30;    35.127;        49,60;    99.922;        14,80;   669.484;        10,40;   746.193;         6,00
15.03.2023; ;39;17;34;44; 3;19;--;--;8;3418003;119320; 29.359.723,20;   Jackpot;29.318.464,30;         7;   221.642,60;        71;     7.575,30;       654;     2.451,30;     3.222;       138,00;    27.114;        38,90;    51.214;        17,50;   439.403;         9,60;   355.760;         6,00
18.03.2023; ;27; 3;23; 5;44; 9;--;--;9;4111713;746202; 52.802.360,40;   Jackpot;33.278.641,30;         3;   936.253,20;       135;     7.212,60;     1.081;     2.684,90;     5.702;       141,20;    55.940;        34,10;    96.743;        16,80;   907.968;         8,40;   619.323;         6,00
22.03.2023; ;28;19;33;35;38;40;--;--;3;1065638;755021; 29.600.066,40;   Jackpot;35.498.646,20;         1; 1.576.611,30;        36;    15.182,10;       342;     4.763,60;     2.263;       199,70;    19.096;        56,10;    44.560;        20,50;   369.885;        11,60;   344.881;         6,00
25.03.2023; ;21;16;15;36;35;10;--;--;5;6523291;245239; 53.294.493,60;   Jackpot;39.495.733,20;         3;   953.123,20;        67;    14.794,70;       462;     6.395,40;     3.609;       227,10;    28.129;        69,10;    73.870;        22,40;   564.851;        13,80;   597.949;         6,00
29.03.2023; ;48;37;40; 2;43;19;--;--;5;6111434;372082; 33.036.416,40;   Jackpot;41.973.464,40;         1; 1.780.695,40;        55;    11.223,70;       309;     5.954,80;     2.454;       208,00;    20.588;        58,80;    46.356;        22,20;   403.534;        12,00;   361.529;         6,00
01.04.2023; ;28;45;36;42;33;27;--;--;9;5379778;147650; 60.768.663,60;         1;45.000.000,00;         2; 2.451.208,00;        95;    12.302,20;       619;     5.627,90;     3.666;       263,60;    34.790;        65,80;    69.940;        27,90;   680.036;        13,50;   558.556;         6,00
05.04.2023; ;29; 6;41;47; 4;15;--;--;5;1289795;710852; 24.015.746,40;   Jackpot; 1.801.180,90;   Jackpot; 1.289.813,70;        27;    16.560,50;       234;     5.695,70;     1.470;       251,50;    14.528;        60,30;    32.316;        23,10;   288.584;        12,20;   267.989;         6,00
08.04.2023; ;26;49;40; 2;16;34;--;--;3;6393578;092432; 59.192.870,40;   Jackpot; 6.240.646,10;         4; 1.120.270,10;        84;    13.170,30;       739;     4.462,30;     4.631;       197,50;    40.225;        53,90;    83.461;        22,10;   749.375;        11,60;   646.976;         6,00
12.04.2023; ;20; 7;34;33;44;28;--;--;8;6049342;552781; 23.533.368,00;   Jackpot; 8.005.648,70;         3;   418.562,00;        21;    20.728,70;       204;     6.360,50;     1.570;       229,20;    13.084;        65,20;    32.439;        22,40;   270.879;        12,70;   271.740;         6,00
15.04.2023; ;33;43;22;12; 7;34;--;--;1;2730131;123732; 46.831.213,20;   Jackpot;11.517.989,60;         1; 2.587.859,00;        60;    14.952,00;       660;     4.051,60;     3.065;       242,00;    32.893;        53,40;    57.162;        26,20;   618.852;        11,40;   441.812;         6,00
19.04.2023; ;14; 3;16;36;31;18;--;--;6;1710728;281130; 24.775.726,80;   Jackpot;13.376.169,10;   Jackpot; 1.307.612,90;        45;    10.073,40;       265;     5.098,80;     2.182;       171,70;    16.857;        52,70;    41.066;        18,40;   317.884;        11,20;   302.044;         6,00
22.04.2023; ;41;48;26;21;34;13;--;--;7;1537179;872416; 47.175.770,40;         2; 8.457.175,90;         4;   938.091,40;        60;    14.125,20;       477;     5.296,10;     3.968;       176,60;    26.650;        62,30;    75.948;        18,60;   523.554;        12,70;   625.225;         6,00
26.04.2023; ;25; 3; 1;49;41;18;--;--;7;7315659;328931; 25.845.163,20;   Jackpot; 1.938.387,20;         4;   329.678,10;        62;     7.373,40;       418;     3.259,90;     3.150;       120,00;    22.380;        40,00;    52.823;        14,40;   381.037;         9,40;   365.463;         6,00
29.04.2023; ;13;24;14;40; 9;23;--;--;0;2979404;859661; 45.533.223,60;   Jackpot; 5.353.378,90;         2; 1.265.163,30;        51;    17.199,60;       609;     4.293,30;     3.024;       239,80;    35.918;        47,90;    55.941;        26,20;   658.506;        10,50;   413.796;         6,00
03.05.2023; ;15;47;42;14;16;37;--;--;1;1682051;569709; 23.110.330,80;   Jackpot; 7.086.653,70;         1; 1.313.251,80;        25;    18.210,40;       212;     6.401,00;     1.053;       357,50;    12.602;        70,80;    21.374;        35,60;   247.764;        14,50;   177.813;         6,00
06.05.2023; ; 7;47;18;19; 9;31;--;--;9;3303668;821194; 45.899.928,00;   Jackpot;10.529.148,30;         4;   601.645,40;       131;     6.368,50;     1.312;     1.895,40;     6.111;       112,80;    57.266;        28,50;    94.087;        14,80;   868.789;         7,50;   577.265;         6,00
10.05.2023; ;14;49;23;10;44;25;--;--;8;9374790;685122; 24.314.118,00;         2; 6.823.985,40;        --;           --;        38;    11.816,40;       287;     4.663,50;     1.862;       199,40;    15.249;        57,70;    35.568;        21,10;   296.433;        11,90;   283.068;         6,00
13.05.2023; ;12;26;39;28; 4; 1;--;--;1;7993296;840688; 45.131.395,20;   Jackpot; 3.384.854,60;         1; 2.481.127,30;        62;    13.872,90;       728;     3.521,70;     3.641;       195,30;    38.622;        43,60;    61.973;        23,20;   664.306;        10,20;   439.999;         6,00
17.05.2023; ;26;36;31;45; 2;29;--;--;6;9737376;052142; 22.984.497,60;   Jackpot; 5.108.691,90;         1; 1.242.927,50;        23;    18.733,90;       173;     7.424,00;     1.407;       253,20;    11.100;        76,10;    29.220;        24,60;   240.638;        14,10;   247.038;         6,00
20.05.2023; ;42;33;24;34; 5; 6;--;--;3;1039747;313751; 43.626.230,40;   Jackpot; 8.380.659,10;         1; 2.309.522,60;        51;    15.698,70;       498;     4.792,10;     3.425;       193,30;    29.476;        53,20;    66.609;        20,10;   573.063;        11,00;   524.055;         6,00
24.05.2023; ; 6; 7; 9;43; 1;16;--;--;5;8533408;784747; 23.083.011,60;   Jackpot;10.111.884,90;         1; 1.190.930,00;        52;     7.939,50;       478;     2.574,50;     2.853;       119,60;    23.751;        34,00;    47.315;        14,50;   383.805;         8,50;   311.791;         6,00
27.05.2023; ; 3;18; 7;28;34;12;--;--;4;5374467;860544; 45.205.825,20;   Jackpot;13.502.321,70;         6;   398.228,70;       123;     6.734,20;     1.034;     2.387,80;     5.240;       130,70;    47.405;        34,20;    81.463;        17,00;   761.991;         8,50;   547.221;         6,00
31.05.2023; ;35;45;22;30;39;41;--;--;6;8096322;957259; 23.601.943,20;         1;15.272.467,40;         1; 1.294.123,70;        28;    16.022,40;       237;     5.642,40;     1.479;       250,80;    13.052;        67,40;    29.269;        25,60;   258.178;        13,70;   233.889;         6,00
03.06.2023; ; 1;18; 4;23;30; 6;--;--;0;6140150;512136; 43.272.766,80;   Jackpot; 3.245.457,50;         2; 1.198.756,00;        78;    10.655,60;       979;     2.530,50;     3.594;       191,20;    42.371;        38,40;    60.621;        22,90;   705.538;         9,30;   401.252;         6,00
07.06.2023; ;49;17;40;30;19;33;--;--;6;4855681;151582; 22.556.959,20;   Jackpot; 4.937.229,40;         1; 1.192.788,50;        56;     7.383,90;       438;     2.814,00;     2.496;       136,90;    21.522;        37,60;    40.640;        17,00;   358.982;         9,10;   272.464;         6,00
10.06.2023; ;12;30;37;16;24;28;--;--;0;4941686;267333; 43.471.213,20;   Jackpot; 8.197.570,30;         1; 2.445.459,20;        55;    15.413,80;       590;     4.283,00;     2.774;       252,70;    33.839;        49,10;    49.653;        28,50;   612.356;        10,90;   362.034;         6,00
14.06.2023; ;15;12;21;44;17;29;--;--;5;3599139;140402; 22.990.136,40;   Jackpot; 9.921.830,50;         3;   411.048,80;        37;    11.553,80;       270;     4.719,40;     1.819;       194,30;    14.034;        59,70;    33.032;        21,60;   270.137;        12,50;   258.305;         6,00
17.06.2023; ; 2;19;22;15;32;43;--;--;4;3754270;415216; 45.021.290,40;         2; 6.649.213,60;         1; 2.460.055,50;        54;    15.792,90;       495;     5.135,40;     3.230;       218,30;    29.391;        56,90;    58.555;        24,30;   556.189;        12,10;   455.613;         6,00
21.06.2023; ;22;47;43;12; 6;19;--;--;6;1737008;033388; 20.881.729,20;   Jackpot; 1.566.129,60;   Jackpot; 1.095.361,60;        46;     8.254,80;       306;     3.698,90;     2.158;       145,50;    15.957;        46,60;    36.714;        17,30;   287.336;        10,40;   262.054;         6,00
24.06.2023; ;24;26;31;43;42; 4;--;--;4;4903309;656872; 42.584.524,80;   Jackpot; 4.759.968,90;         3; 1.132.944,00;        35;    22.815,30;       466;     5.107,80;     3.103;       212,80;    26.401;        59,30;    59.787;        22,30;   537.400;        11,70;   456.992;         6,00
28.06.2023; ;28; 5;18;30;37;34;--;--;1;9345552;913343; 23.264.910,00;   Jackpot; 6.504.837,10;   Jackpot; 1.298.466,10;        16;    28.133,40;       270;     4.969,40;     1.363;       273,00;    15.828;        55,70;    26.583;        28,30;   300.277;        11,80;   205.191;         6,00
01.07.2023; ;18;27;24;13;38;43;--;--;3;6293409;273933; 44.708.644,80;   Jackpot; 9.857.985,40;         1; 3.675.332,20;       101;     8.158,20;       855;     2.872,60;     4.495;       151,50;    38.577;        41,80;    73.555;        18,70;   627.570;        10,30;   525.900;         6,00
05.07.2023; ;44;34;23;20; 2;16;--;--;3;7146712;452560; 24.117.987,60;   Jackpot;11.666.834,40;         1; 1.308.400,60;        34;    13.340,50;       277;     4.880,90;     1.784;       210,20;    16.247;        54,70;    33.241;        22,80;   295.008;        12,10;   254.579;         6,00
08.07.2023; ;25; 3;44;37;29;14;--;--;0;2254589;439915; 46.002.613,20;   Jackpot;15.117.030,30;         4;   650.923,70;        39;    23.143,90;       620;     4.339,40;     2.347;       318,00;    29.444;        60,10;    44.882;        33,60;   549.477;        12,90;   365.524;         6,00
12.07.2023; ;30;21; 7; 9; 2;19;--;--;2;8599509;188985; 24.268.164,00;         1;16.937.142,60;         3;   427.850,30;        89;     4.999,60;       821;     1.615,50;     3.442;       106,90;    32.823;        26,50;    48.125;        15,40;   458.670;         7,60;   292.827;         6,00
15.07.2023; ; 6;30;17;11; 8;39;--;--;1;6385501;950748; 42.573.492,00;         1; 3.193.011,90;         4;   578.919,00;        92;     8.725,70;     1.051;     2.276,70;     4.171;       159,10;    46.602;        33,70;    66.779;        20,10;   736.153;         8,60;   442.649;         6,00
19.07.2023; ;32;34; 4;33;19;25;--;--;4;8745080;215161; 20.766.948,00;   Jackpot; 1.557.521,10;         1; 1.092.743,20;        38;     9.968,80;       264;     4.277,10;     1.948;       160,80;    16.368;        45,30;    35.408;        17,80;   305.244;         9,80;   256.833;         6,00
22.07.2023; ; 2;41;15;40;31;37;--;--;3;9598462;193417; 42.250.347,60;   Jackpot; 4.726.297,10;         1; 2.291.373,80;        38;    20.903,70;       345;     6.863,00;     2.640;       248,80;    23.713;        65,70;    55.711;        23,80;   493.689;        12,70;   446.762;         6,00
26.07.2023; ; 7;32;23;45;21;35;--;--;3;0552030;607509; 21.799.108,80;   Jackpot; 6.361.230,20;         2;   585.259,80;        46;     8.821,30;       323;     3.744,60;     1.858;       180,50;    16.903;        47,00;    33.737;        20,10;   292.126;        10,90;   243.526;         6,00
29.07.2023; ;33;10; 3;41;45;19;--;--;6;2873673;673682; 43.656.913,20;         1; 9.635.498,60;         7;   325.482,30;       131;     6.029,20;       974;     2.417,10;     5.327;       122,60;    43.616;        35,50;    82.119;        16,00;   694.724;         8,90;   560.835;         6,00
02.08.2023; ;29;23;21;30; 7;44;--;--;4;3605640;031150; 21.042.081,60;   Jackpot; 1.578.156,10;         2;   571.848,60;        28;    14.160,00;       230;     5.138,30;     1.327;       247,00;    13.264;        58,60;    27.575;        24,00;   258.017;        12,10;   219.706;         6,00
05.08.2023; ;35;49;42; 4;23;22;--;--;4;6579455;603994; 42.671.868,00;   Jackpot; 4.778.546,20;         1; 2.348.501,00;        40;    20.353,60;       391;     6.206,60;     2.429;       277,10;    22.460;        71,10;    49.439;        27,50;   461.308;        13,90;   413.145;         6,00
09.08.2023; ;33;35;37;29;16;24;--;--;7;7912991;992096; 22.319.290,80;   Jackpot; 6.452.493,00;         1; 1.154.005,80;        38;    10.527,70;       246;     4.847,40;     2.205;       150,00;    14.135;        55,50;    39.662;        16,80;   261.284;        12,10;   298.721;         6,00
12.08.2023; ;40;19;43;24;20;33;--;--;3;0609724;357662; 43.707.356,40;   Jackpot; 9.730.544,70;         1; 2.326.035,30;        57;    14.146,60;       442;     5.437,90;     3.363;       198,20;    28.454;        55,50;    68.168;        19,70;   580.668;        10,90;   511.454;         6,00
16.08.2023; ;26;14; 4; 5;19;41;--;--;8;0548594;329129; 23.090.370,00;   Jackpot;11.462.322,40;         1; 1.212.061,30;        31;    13.554,20;       295;     4.245,60;     2.074;       167,50;    17.659;        46,60;    39.133;        17,90;   329.609;        10,00;   288.833;         6,00
19.08.2023; ;22;36;17;10;37;31;--;--;6;7144105;849638; 44.518.737,60;   Jackpot;14.801.227,70;   Jackpot; 2.383.185,20;        31;    26.650,60;       391;     6.298,20;     3.015;       226,50;    24.107;        67,20;    62.040;        22,20;   524.743;        12,40;   505.427;         6,00
23.08.2023; ; 9;10;45;28;13;26;--;--;6;8786158;612931; 24.245.732,40;   Jackpot;16.619.657,60;   Jackpot; 3.669.638,90;        31;    14.386,10;       252;     5.275,10;     2.018;       182,70;    17.798;        49,10;    39.067;        19,00;   335.488;        10,50;   288.013;         6,00
26.08.2023; ;36;37; 7;12;42;39;--;--;2;1307525;045209; 46.668.508,80;   Jackpot;20.119.795,70;         3; 2.074.074,70;        44;    20.111,20;       427;     6.177,20;     2.849;       256,80;    28.642;        60,60;    58.417;        25,30;   574.470;        12,10;   469.480;         6,00
30.08.2023; ;23;42;48;32;46;43;--;--;1;0591181;873705; 25.863.447,60;   Jackpot;22.059.554,20;         3;   483.850,50;        33;    15.248,60;       405;     3.703,50;     1.834;       226,80;    20.807;        47,40;    30.433;        27,60;   339.818;        11,70;   219.159;         6,00
02.09.2023; ;25;47;22;27;28;34;--;--;0;5881870;606757; 48.709.318,80;   Jackpot;25.712.753,10;         1; 2.751.776,40;        29;    32.894,70;       380;     7.482,90;     2.389;       330,10;    28.143;        66,40;    48.579;        32,80;   569.793;        13,20;   392.714;         6,00
06.09.2023; ; 6; 3; 8;47;20;13;--;--;2;3904439;416116; 27.337.652,40;   Jackpot;27.763.077,00;         1; 1.490.692,50;        37;    13.966,80;       423;     3.641,50;     2.157;       198,10;    22.922;        44,20;    38.951;        22,10;   413.124;         9,80;   280.092;         6,00
09.09.2023; ;42;28;48; 2;25;22;--;--;5;7646436;296791; 50.422.521,60;   Jackpot;31.544.766,10;         1; 2.702.199,80;        64;    14.636,90;       524;     5.328,70;     3.662;       211,50;    30.029;        61,10;    72.633;        21,50;   578.754;        12,70;   569.151;         6,00
13.09.2023; ;28;41;15;18;27;14;--;--;3;4768541;079916; 28.220.204,40;   Jackpot;33.661.281,40;         2;   758.234,70;        36;    14.603,00;       254;     6.169,30;     1.963;       221,40;    16.063;        64,10;    39.941;        22,00;   323.816;        12,80;   313.965;         6,00
16.09.2023; ;32;30;19;36;41;46;--;--;2;4553997;950479; 50.581.148,40;   Jackpot;37.454.867,50;   Jackpot; 2.791.381,80;        62;    15.607,70;       801;     3.601,00;     3.589;       222,90;    38.132;        49,70;    64.906;        24,90;   663.134;        11,50;   481.296;         6,00
20.09.2023; ;21;33;18; 3;42;24;--;--;2;9663875;165192; 29.928.555,60;   Jackpot;39.699.509,10;         1; 4.432.277,40;        55;    10.342,60;       756;     2.242,80;     2.571;       182,90;    28.014;        39,80;    41.766;        22,70;   447.746;        10,00;   296.722;         6,00
23.09.2023; ;33;11;39;32;17;12;--;--;3;3574226;976504; 53.978.822,40;   Jackpot;43.747.920,70;         8;   349.891,50;       107;     9.068,80;       877;     3.298,10;     5.754;       139,40;    48.527;        39,20;   101.140;        16,00;   873.012;         8,70;   713.353;         6,00
27.09.2023; ;19;40; 9;22;41; 2;--;--;8;5449907;408750; 34.645.267,20;   Jackpot;46.346.315,70;         3;   612.593,90;        67;     9.508,90;       619;     3.067,90;     3.235;       162,80;    28.340;        44,00;    56.750;        18,70;   495.881;        10,10;   412.060;         6,00
30.09.2023; ;45;42;17;20;36; 1;--;--;0;6421698;731561; 73.630.934,40;        --;           --;         2;22.500.000,00;        90;   136.329,00;       883;     4.693,40;     5.226;       219,90;    43.282;        63,00;    97.765;        23,70;   833.015;        13,10;   759.268;         6,00
04.10.2023; ;28;38;18;19;46;43;--;--;9;1297770;159553; 22.745.274,00;   Jackpot; 1.705.895,50;   Jackpot; 1.243.710,50;        19;    22.692,20;       190;     6.764,00;     1.345;       265,00;    13.353;        63,30;    28.652;        25,10;   270.592;        12,50;   229.223;         6,00
07.10.2023; ;23;32;11;22;42;14;--;--;0;2191992;116126; 44.378.322,00;   Jackpot; 5.034.269,60;   Jackpot; 3.739.743,00;        62;    13.956,30;       569;     4.532,90;     2.714;       263,60;    32.197;        52,70;    49.283;        29,30;   593.407;        11,50;   370.095;         6,00
11.10.2023; ;42;30; 3;25;16;31;--;--;3;8318342;127359; 23.553.136,80;         1;11.778.088,80;        --;           --;        39;    11.000,80;       300;     4.262,80;     2.093;       169,50;    17.291;        48,60;    39.033;        18,30;   321.396;        10,50;   293.246;         6,00
14.10.2023; ;35;31;10;22; 8;29;--;--;7;2471444;371031; 45.335.514,00;   Jackpot; 3.400.163,50;   Jackpot; 2.352.212,60;        63;    12.943,30;       384;     6.329,70;     3.973;       169,70;    26.454;        60,40;    77.007;        17,70;   530.896;        12,10;   597.696;         6,00
18.10.2023; ;31;16;15;47;42;45;--;--;2;3717844;914318; 22.793.734,80;   Jackpot; 5.109.693,60;   Jackpot; 3.621.788,70;        25;    17.604,70;       235;     5.582,50;     1.379;       263,90;    13.698;        63,00;    26.290;        28,00;   260.428;        13,30;   203.916;         6,00
21.10.2023; ;10;14;37;33; 3; 9;--;--;9;1329074;403258; 44.529.216,00;         1; 8.449.384,80;         3; 1.998.120,10;        56;    14.687,30;       569;     4.308,70;     3.665;       185,50;    33.903;        47,50;    71.139;        19,30;   665.906;         9,70;   517.962;         6,00
25.10.2023; ;25;31;49;10; 4; 1;--;--;7;8743495;711871; 21.003.770,40;   Jackpot; 1.575.282,70;         3;   352.102,20;        93;     3.937,40;       484;     2.255,20;     3.176;        95,30;    22.090;        32,50;    48.021;        12,70;   345.760;         8,30;   314.093;         6,00
